Country,Sector,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
Russian Federation,2.B.3  Adipic Acid Production,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
Russian Federation,"2.B.4  Caprolactam, Glyoxal and Glyoxylic Acid Production",621.140472,598.780638,588.59172,567.288594,366.05277,424.702746,421.830324,530.783892,436.023468,577.989774,661.869324,707.68593,709.568694,720.253782,792.75897,827.002746,853.066422,900.331308,849.024648,855.842292,883.5418868,971.5924528,884.1021429,929.76,823.2377544,875.6233333,960.6436364,984.2433962,1043.496667,1037.202545,978.4142308,1009.02794
Russian Federation,2.B.4.a  Caprolactam,621.140472,598.780638,588.59172,567.288594,366.05277,424.702746,421.830324,530.783892,436.023468,577.989774,661.869324,707.68593,709.568694,720.253782,792.75897,827.002746,853.066422,900.331308,849.024648,855.842292,883.5418868,971.5924528,884.1021429,929.76,823.2377544,875.6233333,960.6436364,984.2433962,1043.496667,1037.202545,978.4142308,1009.02794
Russian Federation,2.B.4.b  Glyoxal,"NE,NO","NE,NO","NE,NO","NE,NO","NE,NO","NE,NO","NE,NO","NE,NO","NE,NO","NE,NO","NE,NO","NE,NO","NE,NO","NE,NO","NE,NO","NE,NO","NE,NO","NE,NO","NE,NO","NE,NO","NE,NO","NE,NO","NE,NO","NE,NO","NE,NO","NE,NO","NE,NO","NE,NO","NE,NO","NE,NO","NE,NO","NE,NO"
Russian Federation,2.B.4.c  Glyoxylic Acid,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
Russian Federation,2.B.5  Carbide Production,728.3380343,602.4545802,575.4056475,593.5186463,461.4958578,447.4062114,385.9943316,406.0345098,437.4200576,536.9685306,542.0305147,547.9505819,515.4515911,496.8122096,471.8181898,472.7208969,510.0756894,483.0106327,460.3517375,345.2025448,351.9330043,346.0288633,342.4017069,309.1113684,301.8649931,228.2515311,216.5190194,229.59177,249.827005,256.6181852,269.6185574,268.2877848
Russian Federation,2.B.5.a  Silicon Carbide,94.15442047,84.92143368,77.22923235,92.00154217,88.35009172,112.8666383,92.2501316,82.31358982,87.97720757,108.0988806,123.5653647,132.7397219,129.0202611,136.4849796,153.1803398,156.8528969,164.0737164,163.5648116,170.1606397,160.3765348,201.4840809,199.3405833,214.0284666,185.6857534,188.7763767,207.2150523,196.4034757,207.121245,228.5069953,230.7072932,244.4708458,241.0313765
Russian Federation,2.B.5.b  Calcium Carbide,634.1836138,517.5331465,498.1764151,501.5171041,373.1457661,334.5395731,293.7442,323.72092,349.44285,428.86965,418.46515,415.21086,386.43133,360.32723,318.63785,315.868,346.0019731,319.4458211,290.1910978,184.82601,150.4489234,146.68828,128.3732403,123.425615,113.0886164,21.0364788,20.1155437,22.470525,21.3200097,25.91089204,25.1477116,27.2564083
Russian Federation,2.B.6  Titanium Dioxide Production,6.7,6.432,6.164,5.896,5.628,5.36,5.092,4.824,4.556,4.824,5.092,5.4002,6.6866,5.7084,3.7252,3.618,3.8324,4.958,0.268,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
Russian Federation,2.B.7  Soda Ash Production,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
Russian Federation,2.B.8  Petrochemical and Carbon Black Production,10570.98537,9706.530629,8572.894329,7278.518452,5900.277448,6188.481778,4751.328867,5317.540621,4762.687408,6269.193726,7545.711321,8039.836907,8417.14229,9374.949321,9675.994795,9631.939231,9743.909275,10037.93141,10435.93288,9087.385625,10163.29516,10649.90864,10389.26911,11529.88837,10909.01862,11599.61481,12080.81782,12799.71371,13532.46143,13991.35982,16343.39115,17379.07101
Russian Federation,2.B.8.a  Methanol,1824.545265,1688.960363,1515.837187,1384.954118,1388.694195,1107.90684,782.9871525,1087.786373,857.5398975,1050.347768,1392.514298,1548.936255,1650.716415,2105.584335,2117.753955,2141.10525,2297.736,2570.674358,2555.348842,1705.542998,2140.246873,2282.936031,2420.786587,2561.382,2598.55725,2617.754447,2661.806245,2969.045791,3192.171278,3295.043343,3216.27088,3278.892043
Russian Federation,2.B.8.b  Ethylene,5388.189352,4995.015032,4555.846428,4012.109444,3267.29998,3709.896484,2788.086532,2917.517064,2709.203,3789.437708,4390.5589,4518.33242,4639.561556,4873.042216,5007.748228,4883.604796,4988.466,4928.265104,5432.819448,5290.816076,5533.411929,5738.495865,5346.58766,6226.128236,5566.956777,6201.491047,6486.231478,6645.322524,6948.312862,7243.563118,9774.53484,10315.90692
Russian Federation,2.B.8.c  Ethylene Dichloride and Vinyl Chloride Monomer,131.2885042,126.3212546,116.3184163,95.93952594,90.71129175,79.82770413,47.64647788,84.93398841,93.92028286,130.6607862,147.7393703,148.9535672,159.8551233,166.5697325,170.4249992,176.1796211,178.9629658,176.3112916,173.9606629,158.9637696,163.1542513,171.2017671,184.0354634,186.0418635,182.6776366,224.6832183,218.3759955,255.2761029,270.4421914,279.5538115,282.5235834,291.7374823
Russian Federation,2.B.8.d  Ethylene Oxide,566.7754985,566.7754985,530.674281,454.3188898,390.953401,382.1645655,282.992878,377.366199,331.5112078,372.2346883,415.0641488,433.1728535,445.5736263,474.386519,490.217679,491.5511637,482.156859,479.9374103,482.74145,396.6413625,435.1167094,411.4485805,382.6340184,402.8315167,357.2585171,243.077295,235.1989328,256.4566223,268.1710652,492.7653066,507.0114171,484.1641666
Russian Federation,2.B.8.e  Acrylonitrile,121.5445,127.5715,99.8473,110.495,71.5204,92.414,36.7647,22.7017,4.31935,14.063,83.1726,96.8338,137.6165,140.63,141.6345,152.684,141.6345,139.00271,136.1147725,139.189547,140.9363725,142.683198,144.4300235,146.176849,147.9236745,149.6705,158.81145,158.1083,156.60155,170.3632,152.0762775,152.0762775
Russian Federation,2.B.8.f  Carbon Black,2538.64225,2201.886981,1754.370716,1220.701475,691.0981805,816.272184,812.8511265,827.235297,766.1936695,912.449776,1116.662005,1293.608012,1383.81907,1614.736519,1748.215434,1786.8144,1654.95295,1743.740534,1654.947707,1396.231872,1750.429029,1903.1432,1910.795359,2007.327902,2055.644768,2162.938307,2320.393724,2515.504366,2696.762479,2510.071045,2410.974151,2856.294123
Russian Federation,2.B.8.g  Other,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
Russian Federation,2.B.9  Fluorochemical Production,37079.1816,35264.46231,28514.94476,18415.14145,15535.71967,15807.61303,14570.02433,18930.91567,22520.14557,23182.06294,27056.15289,25682.59626,19611.23948,14781.8065,18236.52926,19091.57844,16502.17976,14974.33461,14630.55758,8885.823585,8690.401596,4702.984209,14107.06385,16169.67041,13650.08201,9946.200578,9469.10782,18532.39057,24670.61897,16095.77117,17754.86288,16789.90751
Russian Federation,2.B.9.a  By-Product Emissions,35937.15881,34229.66054,28188.40532,18266.9977,15452.97236,15426.18303,13578.89294,17942.23764,21729.88774,22543.76691,26398.66276,24859.31777,18728.72379,13748.06696,17066.69193,17862.21485,15276.97998,13736.71059,13932.97955,8238.8446,8195.620224,4399.499417,9078.974614,11489.39079,13123.62374,9452.426861,9150.274166,17987.33228,24203.08416,15660.63073,17377.5054,16356.04828
Russian Federation,2.B.9.a.i  Production of HCFC-22,35937.15881,34229.66054,28188.40532,18266.9977,15452.97236,15426.18303,13578.89294,17942.23764,21729.88774,22543.76691,26398.66276,24859.31777,18728.72379,13748.06696,17066.69193,17862.21485,15276.97998,13736.71059,13932.97955,8238.8446,8195.620224,4399.499417,9078.974614,11489.39079,13123.62374,9452.426861,9150.274166,17987.33228,24203.08416,15660.63073,17377.5054,16356.04828
Russian Federation,2.B.9.b  Fugitive Emissions,1142.022793,1034.801768,326.5394407,148.143749,82.74730765,381.4299975,991.1313865,988.6780343,790.2578295,638.2960284,657.4901376,823.2784932,882.5156949,1033.739541,1169.83733,1229.363588,1225.19978,1237.624021,697.5780366,646.9789854,494.7813715,303.4847918,5028.089235,4680.279623,526.458262,493.7737172,318.8336533,545.0582911,467.5348185,435.1404494,377.3574796,433.8592308
Russian Federation,2.B.9.b.ii  Production of SF₆,1138.186315,1031.324128,324.8379065,147.2176346,80.60041224,378.647425,985.7121378,982.1244803,782.2328447,623.9317812,636.4513889,797.1682834,864.1272048,1008.581803,1129.890001,1189.853728,1195.739586,1207.320876,660.8858206,619.6442024,483.7919141,286.472196,5024.511213,4673.508546,520.9853124,488.155296,310.9948666,536.6748656,454.4332811,421.7304053,359.546098,411.8235294
Russian Federation,2.B.9.b.iii  Other,3.836477965,3.47763959,1.701534245,0.92611436,2.14689541,2.782572495,5.41924872,6.553554,8.024984835,14.36424724,21.0387487,26.11020988,18.38849011,25.1577381,39.94732839,39.50986042,29.46019318,30.30314475,36.692216,27.334783,10.98945738,17.01259575,3.5780225,6.771077365,5.47294963,5.61842115,7.83878661,8.3834255,13.10153742,13.41004415,17.81138169,22.03570139
Russian Federation,2.B.10  Other,664.033678,630.0685484,601.4321653,567.9296903,455.6479569,457.1510486,431.7180195,455.2453442,356.299729,518.0556068,594.4642093,627.9605747,995.1330309,1370.757191,1795.528724,3001.261366,4286.440033,4669.389581,4611.706753,5447.281191,6089.340204,6175.919186,6288.735048,7187.658584,7754.687348,8363.57388,9577.3965,10174.85409,10207.84223,10441.11075,10391.88668,10392.27894
Russian Federation,2.C  Metal Industry,139216.4583,122254.0878,115567.8953,105681.8584,96940.66038,102633.2621,95150.15256,93878.83214,88141.73286,100816.0114,106025.3951,104683.835,105180.1988,108656.9316,113536.2599,110308.1006,114547.5532,112653.2271,108676.3728,96017.21286,104780.343,105517.9915,109099.7475,106602.937,108226.6136,109637.8958,109306.375,110041.3001,108470.169,106671.4023,108433.4014,110680.4822
Russian Federation,2.C.1  Iron and Steel Production,115451.9729,98056.32585,93527.14384,84243.76152,76379.99937,82221.73171,76466.74362,76580.49593,71057.63423,83161.70135,87882.45484,87363.95993,89496.07618,93032.9212,97652.17863,94308.43754,98741.69333,96901.74393,92980.18935,83200.0518,90358.54264,91339.67373,94588.20115,92623.97266,94880.504,95864.18332,95666.59997,96691.20241,95771.67947,94111.61034,96030.11457,98273.22457
Russian Federation,2.C.1.a  Steel,14830.5013,12341.76234,11357.24764,9927.501866,8491.107464,9232.389814,8878.598176,8366.617841,7323.889016,8491.258391,9126.793103,8622.622349,8567.023167,8797.810288,9032.432672,8963.120627,9066.773519,8950.358099,8518.789197,7094.155158,7925.94475,7876.745213,8200.080525,7831.179884,7848.255102,7800.040637,7785.393932,8214.476231,8067.942,7858.807562,8020.229204,8342.655275
Russian Federation,2.C.1.b  Pig Iron,91491.08369,76602.55666,73134.70822,65398.2827,58963.37626,63983.41153,59441.44318,59270.29195,54907.99278,64573.1159,68282.80366,67477.21079,69255.10768,72165.18909,76116.65532,72826.33129,76287.58581,74889.55107,71237.98381,63567.48743,69025.46106,69602.78248,72246.32464,70560.87458,72782.47816,73557.84239,73262.72473,73186.66243,72216.33103,70706.77386,72377.00544,74382.03819
Russian Federation,2.C.1.c  Direct Reduced Iron,1028.088379,1009.707314,951.8184378,903.9284123,906.5381096,949.6088212,839.2527244,928.8986014,927.8338594,959.6386899,1028.490453,1433.975461,1580.367676,1608.153358,1669.252404,1702.032441,1728.69212,1699.947732,2400.829341,2440.900281,2472.889001,2766.090361,2875.037552,2954.381419,2874.037245,2879.354861,3019.853332,3597.695278,3963.702847,3961.459214,3908.231821,3894.723264
Russian Federation,2.C.1.d  Sinter,7262.299541,7262.299541,7262.299541,7262.299541,7262.299541,7262.299541,7262.299541,7262.299541,7094.506574,8256.015368,8521.528622,8994.390337,9201.068658,9478.833461,9800.140239,9745.70418,10506.10788,10205.81603,9783.506998,9093.828934,9812.958831,9941.230669,10096.61744,10095.05378,10185.2135,10398.98844,10312.23097,10228.75547,9958.396585,10023.3487,10172.6011,10027.67884
Russian Federation,2.C.1.e  Pellet,840,840,821.07,751.749,756.678,794.022,45.15,752.388,803.412,881.673,922.839,835.761,892.509,982.935,1033.698,1071.249,1152.534,1156.071,1039.08,1003.68,1121.289,1152.825,1170.141,1182.483,1190.52,1227.957,1286.397,1463.613,1565.307,1561.221,1552.047,1626.129
Russian Federation,2.C.1.f  Other,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
Russian Federation,2.C.2  Ferroalloys Production,3584.26835,3216.961,2506.950225,2209.7513,1962.2215,2061.09635,1768.6079,1985.680175,2086.286925,2699.571475,2816.59205,2775.603225,2741.9947,3132.10095,3261.383975,3630.606775,3936.187025,4031.8305,3827.16935,3038.6553,4133.301817,4350.60365,4417.2893,4392.63874,4451.715195,4327.477875,3827.58616,4448.725318,4637.79978,4463.589593,4223.635703,4363.761838
Russian Federation,2.C.3  Aluminium Production,19971.59434,20802.19149,19383.75919,19098.29424,18494.81653,18229.43579,16790.06497,15169.50464,14857.52583,14778.4486,15146.93042,14354.85067,12749.46248,12279.33365,12439.36487,12209.36752,11681.23368,11511.01602,11647.32216,9575.386364,10067.04972,9603.755285,9866.701742,9387.547839,8694.107544,9257.127719,9615.074645,8659.579467,7820.324116,7876.144825,7950.850095,7816.819406
Russian Federation,2.C.3.a  CO₂ Emissions,4880.1248,4630.311207,4698.497514,4779.43191,4576.695534,4793.54813,4967.344281,4991.345806,5028.338361,5232.858788,5342.450141,5427.212755,5513.82428,5719.049352,5922.100588,6000.529432,6245.15942,6643.802582,7005.488931,6368.847635,6574.368211,6453.780076,6684.816864,6112.392646,5790.916333,5897.099498,6129.625328,6135.902385,6255.321039,6448.117075,6505.881039,6485.43343
Russian Federation,2.C.3.b  By-Product Emissions,15091.46954,16171.88028,14685.26167,14318.86233,13918.12099,13435.88766,11822.72069,10178.15884,9829.187467,9545.589811,9804.480275,8927.637915,7235.638203,6560.284294,6517.264277,6208.838085,5436.074261,4867.213436,4641.833234,3206.538729,3492.68151,3149.975209,3181.884878,3275.155193,2903.19121,3360.02822,3485.449317,2523.677082,1565.003077,1428.02775,1444.969056,1331.385976
Russian Federation,2.C.4  Magnesium Production,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
Russian Federation,2.C.5  Lead Production,29.0083716,20.59594383,15.65291731,18.47044243,13.29871855,14.22962885,14.20116959,24.284,17.16,28.756,26,31.2,32.76,32.76,32.76,32.76,41.6,51.22,58.24,61.88,66.521,64.924496,66.6125329,57.95290362,55.51888167,63.01393069,62.06872173,74.60660352,75.35266956,85.9020433,89.6817332,97.57372572
Russian Federation,2.C.6  Zinc Production,179.61431,158.0135442,134.3891427,111.580941,90.32426074,106.7686701,110.5348972,118.86739,123.12588,147.53402,153.417816,158.2212,159.9054,179.8158,150.5724,126.9288,146.8392,157.4166,163.45194,141.2394,154.9278,159.03432,160.9427318,140.8248904,144.7679873,126.0929169,135.045514,167.1863464,165.0129239,134.1555071,139.1192609,129.1026741
Russian Federation,2.C.7  Other,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,
Russian Federation,2.D  Non-energy Products from Fuels and Solvent Use,2758.045265,2639.535665,2225.931265,1781.667665,1124.204705,1330.682625,1244.954785,1120.325601,911.1211101,1252.351433,1293.151956,1507.236483,1354.225149,1263.170586,1339.529753,1233.925203,1373.253638,1272.387218,1228.963908,904.382807,1125.217003,1189.200838,1234.043407,1214.348401,1521.398494,1611.596711,1769.15916,1986.37512,2008.263908,2611.923831,2885.193903,2413.320242
Russian Federation,2.D.1  Lubricant Use,2676.322492,2557.812892,2144.208492,1699.944892,1042.481932,1248.959852,1163.232012,1080.444398,825.6077041,1148.34868,1181.96637,1388.329582,1254.616798,1161.116565,1251.732906,1134.704723,1259.493602,1160.640554,1132.939333,807.0825043,972.3549788,1047.906898,1108.170877,1069.578367,1402.262847,1488.339976,1606.595836,1820.536865,1843.86008,2440.415273,2709.550372,2215.289359
Russian Federation,2.D.2  Paraffin Wax Use,81.72277299,81.72277299,81.72277299,81.72277299,81.72277299,81.72277299,81.72277299,39.88120258,85.51340602,104.0027538,111.1855856,118.9069014,99.6083506,102.0540215,87.79684787,99.22047953,113.7600353,111.7466638,96.0245744,97.30030276,147.4619965,132.5002274,113.6851325,128.9200697,100.2518277,101.5130308,136.3543705,136.7525112,133.1748979,133.5992537,139.5442244,160.9953293
Russian Federation,2.D.3  Other,"NE,NO","NE,NO","NE,NO","NE,NO","NE,NO","NE,NO","NE,NO","NE,NO","NE,NO","NE,NO","NE,NO","NE,NO","NE,NO","NE,NO","NE,NO","NE,NO","NE,NO","NE,NO","NE,NO","NE,NO",5.400027542,8.793712553,12.18739756,15.84996461,18.8838188,21.74370406,26.2089529,29.08574362,31.22893058,37.90930358,36.09930634,37.03555356
Russian Federation,2.D.3.a  Solvent Use,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE
Russian Federation,2.D.3.b  Road Paving with Asphalt,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE
Russian Federation,2.D.3.c  Asphalt Roofing,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE
Russian Federation,2.D.3.d  Other,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,5.400027542,8.793712553,12.18739756,15.84996461,18.8838188,21.74370406,26.2089529,29.08574362,31.22893058,37.90930358,36.09930634,37.03555356
Russian Federation,2.E  Electronics Industry,4.860342598,4.178451432,2.472695966,1.803922749,1.909141793,2.009038362,1.58772173,6.417984011,4.517885477,4.95089451,5.44195703,4.570907839,7.732674449,5.780816367,11.64113542,8.121936774,8.261628102,28.16657069,27.39101333,27.80790784,16.97406526,17.18340658,12.32177563,11.92554008,14.67223805,9.054539467,24.66677371,17.709983,19.35055184,26.46723808,19.51062469,33.91666992
Russian Federation,2.E.1  Integrated Circuit or Semiconductor,2.267547689,1.961323818,1.200326617,0.899929391,0.94331897,1.122449754,0.793860865,4.550626406,2.214611636,2.277655119,3.357871687,3.664883027,5.155843849,4.172463301,6.768123867,5.218818276,5.421458752,16.34255167,15.97972303,16.15755899,10.41585856,10.24165561,6.92039593,6.526606274,6.667588714,3.357443764,8.282454182,9.116911606,9.833815231,12.39791888,9.32168225,15.41743984
Russian Federation,2.E.2  TFT Flat Panel Display,"IE,NO","IE,NO","IE,NO","IE,NO","IE,NO","IE,NO","IE,NO","IE,NO","IE,NO","IE,NO","IE,NO","IE,NO","IE,NO","IE,NO","IE,NO","IE,NO","IE,NO","IE,NO","IE,NO","IE,NO","IE,NO","IE,NO",IE,IE,IE,IE,IE,IE,IE,IE,IE,IE
Russian Federation,2.E.3  Photovoltaics,2.592794909,2.217127614,1.272369349,0.903993359,0.965822822,0.886588608,0.793860865,1.867357605,2.30327384,2.673239391,2.084085344,0.906024811,2.5768306,1.608353066,4.873011549,2.903118498,2.84016935,11.82401902,11.41129029,11.65034885,6.558206705,6.941750966,5.401379698,5.398933804,8.004649333,5.697095703,16.38431953,8.593071389,9.516736608,14.0693192,10.18894244,18.49923008
Russian Federation,2.E.5  Other,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
Russian Federation,2.F  Product Uses as Substitutes for ODS,7.5891018,13.406075,18.5538843,26.0297881,31.51330744,35.97579678,46.70853767,86.40774869,129.6783821,161.5374981,208.7961124,385.7462614,613.8746811,901.2957266,1389.210273,2007.077176,2790.92452,3177.127585,4078.976005,4388.638862,5359.808435,7027.357833,8888.503063,10423.40049,11880.11567,13136.67251,14644.82251,16515.35273,18477.55439,20517.10136,21910.38543,22507.51505
Russian Federation,2.F.1  Refrigeration and Air-conditioning,NO,NO,3.734933717,11.41239061,16.66316802,21.12849214,31.81812553,53.76962256,74.95733907,85.31679926,109.1461972,168.426693,267.244974,423.3302231,747.4856751,1211.187244,1797.14049,2598.250545,3420.842263,3718.86107,4495.943729,6036.280725,7687.44811,9170.220727,10557.35766,11762.30278,13178.6349,14851.82659,16572.14282,18404.61298,19737.72723,20330.8496
Russian Federation,2.F.1.a  Commercial Refrigeration,NO,NO,NO,NO,NO,NO,0.00209821,0.010748984,0.061450105,0.19480289,0.556980169,1.21390991,2.412287211,5.035426081,9.982738428,18.72026704,29.5573581,43.32315377,63.10311374,53.52837003,86.62463005,109.8132687,132.0079719,172.853005,188.1970707,206.3404273,244.7128673,307.0361133,399.0114857,496.4840898,598.7661784,751.2615729
Russian Federation,2.F.1.b  Domestic Refrigeration,NO,NO,NO,NO,0.032854206,0.130768572,4.514618765,9.562973759,12.69398503,12.43534415,14.43963197,17.16490926,23.73874991,23.57295143,28.84796445,27.58193952,27.20803529,32.32170828,32.29412455,36.95320698,41.41637941,99.2285003,192.2096701,185.7480182,169.4421674,182.4287179,216.2038012,290.6340638,305.7385558,349.6786397,289.6434473,215.6240078
Russian Federation,2.F.1.c  Industrial Refrigeration,NO,NO,NO,NO,0.119266748,0.358442484,0.920243634,2.249909926,5.670684399,8.739464335,16.93579205,49.95065377,106.8744081,201.4723969,380.3307271,648.5650645,967.5067246,1347.053326,1630.135909,1737.233627,2162.678576,2782.568807,3439.631299,4080.603707,4774.505814,5460.87944,6246.458179,7187.691071,8026.466858,8849.687004,9475.672813,10260.49285
Russian Federation,2.F.1.d  Transport Refrigeration,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,IE,IE,IE,IE,IE,IE,IE,IE,IE,IE,IE,IE,IE,IE,IE,IE,IE,IE,IE,IE,IE,IE
Russian Federation,2.F.1.e  Mobile Air-conditioning,NO,NO,3.734933717,11.41239061,16.51104707,20.63928109,26.38116492,41.56744806,55.57730229,62.04861301,71.48524398,87.33286004,107.5089616,143.7184021,242.569073,382.2069929,563.9442959,876.0214591,1296.202754,1451.252922,1696.626587,2092.416366,2586.907419,3027.126875,3382.863234,3599.209247,3877.755926,4164.049067,4562.765198,5035.080684,5296.014888,4521.506062
Russian Federation,2.F.1.f  Stationary Air-conditioning,NO,NO,NO,NO,NO,NO,NO,0.378541837,0.953917242,1.898574876,5.72854902,12.76436001,26.71056715,49.53104655,85.7551722,134.1129798,208.9240761,299.5308981,399.1063623,439.8929441,508.5975574,952.2537829,1336.691749,1703.889123,2042.349377,2313.444949,2593.504127,2902.416278,3278.160727,3673.682561,4077.629905,4581.96511
Russian Federation,2.F.2  Foam Blowing Agents,NO,NO,NO,NO,NO,NO,0.264489225,0.810411745,1.310076296,1.572324115,5.562153963,103.8784719,204.5149788,311.038816,418.6599316,505.1110607,637.809898,158.9427907,144.4571725,112.3352734,254.7783456,280.4839229,383.746241,361.174233,354.3924974,325.2771084,388.7703407,422.0473123,479.3696792,608.5859578,537.0584223,524.8587378
Russian Federation,2.F.2.a  Closed Cells,NO,NO,NO,NO,NO,NO,0.264489225,0.810411745,1.310076296,1.572324115,2.398221763,4.167569004,6.549785381,10.05096847,14.10186863,15.78287789,23.10222648,29.1900519,32.06737286,31.23390265,80.18959661,67.37942847,75.59244665,83.84729294,101.0187663,106.3664403,139.0068684,150.1733025,153.9227058,163.1387394,168.1471072,162.5729138
Russian Federation,2.F.2.b  Open Cells,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,3.1639322,99.71090285,197.9651934,300.9878476,404.558063,489.3281829,614.7076715,129.7527388,112.3897996,81.1013708,174.588749,213.1044945,308.1537943,277.3269401,253.3737311,218.9106682,249.7634723,271.8740098,325.4469735,445.4472184,368.9113151,362.285824
Russian Federation,2.F.3  Fire Protection,7.5891018,13.406075,14.81895058,14.61739749,14.85013942,14.84730463,14.55035854,20.90318041,31.70820596,42.09248987,50.60394952,57.11924256,71.35810751,82.0707468,119.4510085,164.1833005,207.5020093,247.4434629,313.5763305,359.5992982,396.2747886,471.1667488,526.0754563,562.600506,598.5072348,640.4947558,681.9394754,728.3548392,787.0198901,850.9448889,930.5128686,994.6531994
Russian Federation,2.F.4  Aerosols,"NA,NO","NA,NO","NA,NO","NA,NO","NA,NO","NA,NO",0.075564376,10.92453397,21.70276082,32.55588487,43.48381168,56.31321798,70.7315492,84.80768404,103.5086536,126.4092491,148.1918868,172.0797154,199.5198627,197.1813031,211.8935237,238.3083664,289.7638234,327.6367315,367.805171,406.1766176,392.71937,509.47839,634.8220795,648.0254797,699.3393714,651.0178551
Russian Federation,2.F.4.a  Metered Dose Inhalers,"NA,NO","NA,NO","NA,NO","NA,NO","NA,NO","NA,NO","NA,NO",10.725,21.45,32.175,42.9,53.625,64.35,75.075,85.8,96.525,107.25,117.975,128.7,128.7,128.7,128.7,154.44,154.44,154.447007,181.516907,197.5974,231.104016,288.418416,296.84655,303.156425,294.0509
Russian Federation,2.F.4.b  Other,"NA,NO","NA,NO","NA,NO","NA,NO","NA,NO","NA,NO",0.075564376,0.19953397,0.25276082,0.380884874,0.583811677,2.688217983,6.381549201,9.732684039,17.70865361,29.88424906,40.94188677,54.10471543,70.81986268,68.4813031,83.19352373,109.6083664,135.3238234,173.1967315,213.358164,224.6597106,195.12197,278.374374,346.4036635,351.1789297,396.1829464,356.9669551
Russian Federation,2.F.5  Solvents,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,
Russian Federation,2.F.6  Other Applications,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,0.00863604,0.025071641,0.048256644,0.105004505,0.18632207,0.280236262,0.41107069,0.580376699,0.661917261,0.918047861,1.118070505,1.469432354,1.768296399,2.053103772,2.421251526,2.758422127,3.645596846,4.199916165,4.932060091,5.747540818,6.135649764
Russian Federation,2.F.6.b  Contained,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,0.00863604,0.025071641,0.048256644,0.105004505,0.18632207,0.280236262,0.41107069,0.580376699,0.661917261,0.918047861,1.118070505,1.469432354,1.768296399,2.053103772,2.421251526,2.758422127,3.645596846,4.199916165,4.932060091,5.747540818,6.135649764
Russian Federation,2.G  Other Product Manufacture and Use,837.5258607,807.5109645,801.8240507,792.9404825,799.45176,796.8672296,797.349347,798.5217896,810.7571508,812.3909887,823.2998734,836.3599761,838.9315052,847.468553,861.355374,888.8460919,899.1994596,921.8072835,1005.667322,987.6797987,1054.735189,1086.205178,1036.280312,1046.513526,1123.020548,1118.499033,1172.926201,1196.539287,1209.834869,1231.053055,1157.313482,1263.411196
